,index,day,nP,nV,comm rate,discount,n trav,n drivers,fare,commision,revenue,income,mean wait rh,mean wait rp,mean travel rp,mean income,mean expected wait rh,mean expected wait rp,mean expected travel rp,mean expected income,mean prob rh,mean prob rs,n exp,learned rh,learned rp,learned,learned drivers,conv rp,conv rh,conv supply,shareability,n actually sharing,n shared rides,unserved,comm,shared,out,rh,rp,share out,share rh,share rp,share drivers,$c$,$p$,best_one
433,433,196.5,300,10,0.9,0.19999999999999998,86.5,5.666666666666667,466.05299999999994,89.83800000000001,371.8511999999999,265.45036666666664,246.3577485380117,226.14986586878913,371.022201021181,48.86918357142857,286.68705555555556,257.1816944444444,362.8708888888889,44.32111194824902,0.10085558595745749,0.20158684004817373,300.0,251.66666666666666,289.0,274.6666666666667,4.0,0.00042061396250907355,0.00031076933677825,0.009401398522453067,0.020521488376304586,15.666666666666666,7.833333333333333,0.6666666666666666,0.9,0.19999999999999998,213.5,27.0,59.5,0.7116666666666667,0.09,0.19833333333333333,0.5666666666666667,0.9,0.2,False
434,434,121.5,300,50,0.7000000000000001,0.19999999999999998,114.83333333333333,9.0,649.3708666666666,242.00003333333336,399.3614333333333,260.33101666666664,192.97362229138682,203.2407389426708,385.88514794974816,30.90585044733044,233.55605555555562,234.18241666666668,390.54464814814816,24.79506274851761,0.13384528858619604,0.24081461412997704,300.0,252.83333333333334,271.0,269.8333333333333,46.0,0.0005973017433059006,0.0009337277429153409,0.0029019670127166165,0.03232540845386747,22.0,11.0,1.0,0.7000000000000001,0.19999999999999998,185.16666666666666,43.5,71.33333333333333,0.6172222222222222,0.145,0.23777777777777775,0.18,0.7,0.2,False
435,435,81.5,100,60,1.0999999999999999,0.39999999999999997,48.166666666666664,8.833333333333334,209.35226666666665,-42.61133333333336,248.65353333333337,206.18228333333332,140.81155303030303,145.83808987558987,410.92543903793904,30.58129761650387,122.39197222222224,128.07616666666667,395.9911666666667,20.41829912301293,0.17910236805691862,0.29901334833591126,100.0,88.33333333333333,95.16666666666667,88.33333333333333,57.0,0.0014035627223772,0.0018581501713191666,0.0013160660399531502,-0.00609318785917485,20.666666666666668,10.333333333333334,0.0,1.0999999999999999,0.39999999999999997,51.833333333333336,13.166666666666666,35.0,0.5183333333333333,0.13166666666666665,0.35,0.14722222222222223,1.1,0.4,False
436,436,196.5,900,50,0.3,0.0,58.333333333333336,3.3333333333333335,364.9356666666667,227.3936,69.1544,1.88981666666666,301.0710816506749,,,0.6433847222222205,531.5881666666667,0.0,353.4155555555556,11.00619428682023,0.06286070907434502,0.0,525.8333333333334,429.0,0.0,882.0,50.0,,inf,0.0,0.0,0.0,0.0,4.5,0.3,0.0,841.6666666666666,58.333333333333336,0.0,0.9351851851851851,0.06481481481481481,0.0,0.06666666666666667,0.3,0.0,False
437,437,19.5,500,10,0.09999999999999999,0.3,12.333333333333334,0.16666666666666666,69.20736666666666,9.132899999999998,0.9865333333333334,-2.4563833333333336,475.25,548.375,354.625,-14.7383,838.3752277777776,855.8397611111112,810.9622611111112,13.702576220705396,0.00944233378948715,0.013284272478454083,10.5,5.666666666666667,3.0,492.0,6.666666666666667,0.052429576979627114,0.04433846431723363,0.0,0.0,0.0,0.0,10.333333333333334,0.09999999999999999,0.3,487.6666666666667,5.333333333333333,7.0,0.9753333333333334,0.010666666666666666,0.014,0.016666666666666666,0.1,0.3,False
438,438,24.5,700,30,0.09999999999999999,0.3,27.333333333333332,1.0,141.64943333333335,61.91219999999999,7.101966666666667,-12.676366666666667,485.1742857142857,379.17975357975354,417.1574925074925,-13.099590000000001,772.4575714285714,769.1584007936508,751.832642857143,4.4217731887637814,0.013805260717370501,0.02117166479880393,65.83333333333333,21.166666666666668,10.833333333333334,669.0,25.333333333333332,0.05816908222231629,0.01937526853833733,0.0023094675240553334,0.0050704117435786825,5.0,2.5,13.333333333333334,0.09999999999999999,0.3,672.6666666666666,9.0,18.333333333333332,0.9609523809523809,0.012857142857142857,0.026190476190476188,0.03333333333333333,0.1,0.3,False
439,439,196.5,700,50,0.3,0.3,99.66666666666667,3.3333333333333335,512.3311666666667,273.4417,113.6415,22.762749999999986,371.9104566140509,395.8067712082349,420.513736967506,7.54527444444444,514.3606547619047,492.13648809523806,509.2964365079365,12.58399297702132,0.0497901190619828,0.09819817129629183,649.5,342.5,369.6666666666667,575.0,50.0,0.007988231118674966,0.0023510734378733504,0.0,0.03806078684861747,39.666666666666664,19.666666666666668,25.5,0.3,0.3,600.3333333333334,34.5,65.16666666666667,0.8576190476190477,0.04928571428571429,0.0930952380952381,0.06666666666666667,0.3,0.3,False
440,440,29.5,100,10,0.09999999999999999,0.09999999999999999,2.1666666666666665,0.5,13.800966666666667,3.3061000000000003,0.2895666666666667,-0.49085,250.25,,,-1.105775,822.7344166666666,838.3149444444444,824.0877222222224,12.354849756512372,0.010019125897599299,0.0118680361561772,4.0,1.0,1.0,99.0,8.833333333333334,0.040493079435452516,0.11994963860899059,0.0,0.0,0.0,0.0,1.6666666666666667,0.09999999999999999,0.09999999999999999,97.83333333333333,1.1666666666666667,1.0,0.9783333333333333,0.011666666666666667,0.01,0.05,0.1,0.1,False
441,441,196.5,300,40,0.7000000000000001,0.0,45.833333333333336,4.833333333333333,286.86,126.1666,150.65539999999996,88.91456666666664,235.32893013626077,,,20.489013888888888,269.78444444444443,0.0,356.33666666666664,18.64304514918294,0.15574720317530408,0.0,271.5,261.0,0.0,275.0,40.0,,inf,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,0.0,254.16666666666666,45.833333333333336,0.0,0.8472222222222222,0.1527777777777778,0.0,0.12083333333333332,0.7,0.0,False
442,442,196.5,700,30,1.0999999999999999,0.19999999999999998,356.6666666666667,26.833333333333332,2003.5096666666668,53.03969999999986,1959.8271000000002,1619.6241833333336,97.84908493817159,96.83573839486002,406.3257015315227,59.97869422730974,106.63999999999999,102.95814285714287,392.7312142857143,61.72400601666465,0.18178871499191837,0.3385833099567377,700.0,698.0,700.0,698.0,0.0,1.4538765860390196e-05,2.5102356544930578e-05,0.003792027649647984,0.06640039994381336,128.66666666666666,64.33333333333333,0.0,1.0999999999999999,0.19999999999999998,343.3333333333333,123.66666666666667,233.0,0.49047619047619045,0.17666666666666667,0.33285714285714285,0.8944444444444444,1.1,0.2,False
443,443,196.5,900,60,1.0999999999999999,0.09999999999999999,490.6666666666667,41.333333333333336,2947.2195666666667,242.70516666666649,2718.849466666667,2195.8957166666673,76.23247328564752,73.65887051781023,364.61754394328483,52.96916442298929,84.50877777777781,83.91607407407406,353.9154444444444,51.80359190313451,0.1938440470113623,0.3573505217212649,900.0,900.0,900.0,900.0,6.0,0.0,0.0,0.004074456344221367,0.009443793694313318,18.666666666666668,9.333333333333334,0.0,1.0999999999999999,0.09999999999999999,409.3333333333333,168.5,322.1666666666667,0.4548148148148148,0.18722222222222223,0.357962962962963,0.6888888888888889,1.1,0.1,False
444,444,196.5,500,40,0.9,0.0,118.83333333333333,12.0,744.989,218.10483333333332,507.64349999999996,367.86975,126.28696296569535,,,32.19981256771006,145.65220000000002,0.0,346.578,30.124620233171118,0.23043847104564777,0.0,500.0,499.8333333333333,0.0,399.0,34.0,,inf,0.00192861155920865,0.0,0.0,0.0,0.0,0.9,0.0,381.1666666666667,118.83333333333333,0.0,0.7623333333333334,0.23766666666666666,0.0,0.3,0.9,0.0,False
445,445,196.5,500,20,0.7000000000000001,0.049999999999999996,135.16666666666666,9.0,813.5563333333334,362.21184999999997,461.0508,280.5437166666666,191.59891349441398,202.8127420015651,347.6229658298227,31.751948121693115,325.30963888888886,305.64636666666667,373.50939999999997,34.44440271921041,0.10052952711702919,0.1862138990914198,493.6666666666667,392.3333333333333,438.0,448.8333333333333,14.0,0.0028350537880746326,0.0014703829290610062,0.007089101448426495,0.0,0.0,0.0,0.6666666666666666,0.7000000000000001,0.049999999999999996,364.8333333333333,49.333333333333336,85.83333333333333,0.7296666666666666,0.09866666666666667,0.17166666666666666,0.45,0.7,0.05,True
446,446,196.5,500,20,1.0999999999999999,0.3,235.33333333333334,17.5,1193.252433333333,-70.18480000000018,1271.0492666666669,1055.8571833333333,116.60402703349116,121.46444410284204,421.81896673059924,61.14614239069897,141.70493333333334,140.44966666666667,411.99499999999995,63.60416883768622,0.16845131998182863,0.29549900546843294,499.0,492.3333333333333,498.0,495.3333333333333,2.0,3.7244760110885697e-05,0.00010069143958823313,0.005990447913929783,0.0334251212615898,116.83333333333333,58.333333333333336,0.0,1.0999999999999999,0.3,264.6666666666667,86.33333333333333,149.0,0.5293333333333333,0.17266666666666666,0.298,0.875,1.1,0.3,False
447,447,196.5,700,30,1.0999999999999999,0.0,184.33333333333334,15.666666666666666,1170.4956666666667,165.0865999999999,984.2807333333334,764.7178166666667,122.93203000928344,,,50.92955165234448,121.95914285714285,0.0,354.0957142857142,44.424782671576985,0.25753174327836653,0.0,699.0,700.0,0.0,522.0,7.0,,,0.014066432850486784,0.0,0.0,0.0,0.0,1.0999999999999999,0.0,515.6666666666666,184.33333333333334,0.0,0.7366666666666666,0.26333333333333336,0.0,0.5222222222222223,1.1,0.0,False
448,448,196.5,100,30,0.9,0.39999999999999997,41.333333333333336,5.5,185.8388,-0.17266666666667815,160.5576,119.39468333333332,209.8166666666667,217.546626984127,423.99880952380954,29.986062499999992,232.26783333333333,189.29283333333333,399.10249999999996,24.81720477422343,0.13792786446268557,0.2498220014975737,100.0,85.16666666666667,97.0,87.16666666666667,30.0,0.002021534788352586,0.0009367679584994137,0.0,-0.024896041137637433,14.0,7.0,4.5,0.9,0.39999999999999997,58.666666666666664,13.833333333333334,27.5,0.5866666666666667,0.13833333333333334,0.275,0.18333333333333332,0.9,0.4,False
449,449,196.5,700,40,0.3,0.3,82.16666666666667,2.5,415.32423333333327,213.92326666666668,88.8965,16.367333333333324,395.8670815424685,429.2013901043202,412.265310116009,6.510359999999995,558.5849206349206,551.138115079365,538.6404920634922,13.083042791368664,0.0425838486981732,0.07332956985304327,625.1666666666666,289.5,303.6666666666667,616.8333333333334,40.0,0.01594396108765335,0.004872007044068167,0.0,0.009371604686952717,28.666666666666668,14.333333333333334,28.0,0.3,0.3,617.8333333333334,29.0,53.166666666666664,0.8826190476190476,0.041428571428571426,0.07595238095238095,0.0625,0.3,0.3,False
450,450,196.5,500,30,0.3,0.0,24.166666666666668,1.1666666666666667,149.72066666666666,53.441966666666666,16.3037,-0.5146333333333334,362.281567890314,,,-0.722804166666666,563.4189833333334,0.0,356.42,12.005930573184283,0.04804656913724482,0.0,267.8333333333333,208.33333333333334,0.0,495.0,30.0,,inf,0.0,0.0,0.0,0.0,12.0,0.3,0.0,475.8333333333333,24.166666666666668,0.0,0.9516666666666667,0.04833333333333333,0.0,0.03888888888888889,0.3,0.0,False
451,451,196.5,900,40,0.9,0.0,218.5,19.333333333333332,1383.533666666667,411.7145666666666,962.8311,717.0985999999999,105.9272974140904,,,37.285752639933165,133.57909259259256,0.0,357.9166666666667,38.208425997046135,0.24603511659133737,0.0,898.0,896.0,0.0,701.0,20.833333333333332,,inf,0.0072572102469701345,0.0,0.0,0.0,0.0,0.9,0.0,681.5,218.5,0.0,0.7572222222222222,0.2427777777777778,0.0,0.4833333333333333,0.9,0.0,False
452,452,196.5,900,40,0.5,0.3,226.5,10.166666666666666,1175.9514666666664,577.8341333333333,531.3151666666666,306.56516666666664,264.2730246899138,258.6959978094823,446.1108458564856,31.6292671957672,366.74894135802464,363.5404413580247,488.096737654321,28.879075172113676,0.09594729958033978,0.1656606885892711,876.5,643.0,670.5,781.5,37.0,0.0030264496927190996,0.0010311930486056333,0.002207493919624837,0.05511560090979492,117.33333333333333,58.5,12.333333333333334,0.5,0.3,673.5,84.16666666666667,142.33333333333334,0.7483333333333333,0.09351851851851853,0.15814814814814815,0.25416666666666665,0.5,0.3,False
453,453,196.5,900,50,0.7000000000000001,0.049999999999999996,370.8333333333333,23.0,2277.97885,1006.7851499999998,1301.7944333333332,836.1961,131.6291548701172,138.7516414403174,360.2455789372639,36.63739716478696,182.81403395061727,189.7210925925926,368.2824444444445,37.940558026399486,0.151501021485508,0.271298004169119,898.0,848.6666666666666,861.8333333333334,862.0,28.0,0.0001685459612537284,0.00033590578849898334,0.004818072867298466,0.0,0.0,0.0,0.0,0.7000000000000001,0.049999999999999996,529.1666666666666,134.16666666666666,236.66666666666666,0.5879629629629629,0.14907407407407405,0.26296296296296295,0.46,0.7,0.05,True
454,454,23.5,700,20,0.3,0.09999999999999999,27.166666666666668,1.5,156.43343333333334,75.99433333333333,24.595199999999995,-1.052300000000001,386.33194444444445,366.9346405228758,329.57061423054074,-1.0533333333333346,744.2950436507937,766.456376984127,734.4191785714287,11.130896224721708,0.01730405805937563,0.024686305845482117,83.33333333333333,23.833333333333332,15.333333333333334,665.0,16.166666666666668,0.0336364964549431,0.019898799740335267,0.0020748861828651,0.0,0.0,0.0,6.166666666666667,0.3,0.09999999999999999,672.8333333333334,10.0,17.166666666666668,0.9611904761904763,0.014285714285714285,0.024523809523809524,0.075,0.3,0.1,False
455,455,196.5,700,10,0.5,0.0,26.333333333333332,0.8333333333333334,156.94000000000003,49.277666666666676,30.377666666666666,11.013499999999999,421.5512536623845,,,14.215625,679.6252976190477,0.0,353.3828571428571,17.833245167095654,0.0338597176831557,0.0,285.3333333333333,212.0,0.0,698.0,10.0,,inf,0.0,0.0,0.0,0.0,12.333333333333334,0.5,0.0,673.6666666666666,26.333333333333332,0.0,0.9623809523809523,0.037619047619047614,0.0,0.08333333333333334,0.5,0.0,False
456,456,196.5,100,10,0.5,0.39999999999999997,17.666666666666668,1.3333333333333333,85.53346666666665,28.25666666666666,34.762,15.582833333333333,386.8291666666667,330.2557692307692,415.56570512820514,12.254249999999999,502.19675,428.2754166666667,470.1183333333333,17.177638837253475,0.051868216141009386,0.11325512626490868,99.0,53.5,57.833333333333336,77.66666666666667,10.0,0.0338773971129828,0.0022133291986026165,0.0,-0.03071713867433253,4.0,2.0,6.166666666666667,0.5,0.39999999999999997,82.33333333333333,5.666666666666667,12.0,0.8233333333333333,0.05666666666666667,0.12,0.13333333333333333,0.5,0.4,False
457,457,189.5,100,60,0.5,0.09999999999999999,36.666666666666664,4.166666666666667,208.4317666666667,118.67846666666668,83.53099999999999,35.495999999999995,206.49084249084248,261.39957269172436,350.20720505975083,9.401286904761903,261.44950000000006,214.11233333333328,339.72,15.814392773376857,0.11662905110466709,0.23828184187192092,100.0,82.0,98.0,90.0,60.0,0.00012055161810675,0.00046741642345608336,0.0,0.0,0.0,0.0,1.0,0.5,0.09999999999999999,63.333333333333336,12.166666666666666,24.5,0.6333333333333333,0.12166666666666666,0.245,0.06944444444444445,0.5,0.1,False
458,458,196.5,100,30,0.7000000000000001,0.049999999999999996,31.166666666666668,3.3333333333333335,199.70568333333333,79.80221666666665,107.71016666666667,64.87308333333333,274.3234126984127,274.68258366148393,388.7578789970094,23.822187499999995,294.861,258.60600000000005,357.8419999999999,15.850535818777923,0.10205835540075187,0.208461112447478,100.0,84.5,93.0,88.0,30.0,0.0036010824629434334,0.00039250500950346667,0.0,0.0,0.0,0.0,3.1666666666666665,0.7000000000000001,0.049999999999999996,68.83333333333333,9.0,22.166666666666668,0.6883333333333332,0.09,0.22166666666666668,0.11111111111111112,0.7,0.05,False
459,459,196.5,300,30,0.5,0.39999999999999997,61.666666666666664,3.8333333333333335,289.5172,119.44193333333332,145.66533333333334,77.66824999999999,348.5689805836865,342.76719951968175,445.1082779841645,22.27603373015873,387.49312962962966,372.90256481481487,458.81842592592596,21.575063274412784,0.08201946371507654,0.14029940394508483,296.8333333333333,207.16666666666666,212.33333333333334,255.16666666666666,30.0,0.007172910265233749,0.00152320131488645,0.0,-0.006893480272563001,27.333333333333332,13.666666666666666,5.666666666666667,0.5,0.39999999999999997,238.33333333333334,19.666666666666668,42.0,0.7944444444444445,0.06555555555555556,0.14,0.1277777777777778,0.5,0.4,False
460,460,196.5,700,30,0.9,0.39999999999999997,330.8333333333333,22.5,1548.2380666666666,61.297133333333214,1486.0986,1204.9819333333335,110.548311969159,113.10574999493433,452.7076700305356,53.23027359621056,129.05888095238097,127.18045238095237,432.7910952380953,53.51275896631938,0.17296888430169355,0.30636683236649737,700.0,697.1666666666666,698.0,697.1666666666666,1.0,0.0001131460965810886,3.089833432444013e-05,0.003142792346972883,0.03548220132381468,198.66666666666666,98.83333333333333,0.0,0.9,0.39999999999999997,369.1666666666667,122.5,208.33333333333334,0.5273809523809524,0.175,0.2976190476190476,0.75,0.9,0.4,False
461,461,196.5,700,50,1.0999999999999999,0.3,387.8333333333333,35.5,2004.1812,-114.63526666666695,2119.881866666667,1803.8197833333336,83.0051863079059,79.875246553789,436.8641167536018,51.3889248901666,90.56835714285712,91.25807142857144,422.48276190476173,50.97518775838716,0.19373406225741674,0.3469635639536526,700.0,694.0,697.0,694.0,6.0,0.00016770428525776667,4.158968630492929e-05,0.010975985359349702,0.06218427989712352,219.0,109.16666666666667,0.0,1.0999999999999999,0.3,312.1666666666667,141.16666666666666,246.66666666666666,0.445952380952381,0.20166666666666666,0.35238095238095235,0.71,1.1,0.3,False
462,462,196.5,500,60,0.5,0.0,75.66666666666667,5.0,473.914,258.26500000000004,163.06499999999997,68.16791666666666,283.6794949548285,,,16.108734126984128,253.61293333333333,0.0,345.296,16.906947402048754,0.15139611893759267,0.0,471.3333333333333,457.0,0.0,436.0,60.0,,inf,0.0,0.0,0.0,0.0,4.333333333333333,0.5,0.0,424.3333333333333,75.66666666666667,0.0,0.8486666666666667,0.15133333333333335,0.0,0.08333333333333333,0.5,0.0,False
463,463,196.5,500,30,0.7000000000000001,0.39999999999999997,185.16666666666666,12.0,897.3486666666668,217.71796666666668,661.8152333333333,476.1439833333332,170.50146844232015,173.46976816635876,476.55464505218396,41.167386645021644,236.21671666666666,249.30974999999998,475.64265,37.093356520377824,0.13481769796008009,0.23214789774400768,500.0,450.8333333333333,442.1666666666667,449.3333333333333,21.0,0.0016717505381018169,0.00046460674127963333,0.007661668830217183,0.008811459336648333,101.83333333333333,50.666666666666664,0.0,0.7000000000000001,0.39999999999999997,314.8333333333333,71.83333333333333,113.33333333333333,0.6296666666666666,0.14366666666666666,0.22666666666666666,0.4,0.7,0.4,False
464,464,196.5,700,10,1.0999999999999999,0.39999999999999997,193.83333333333334,9.833333333333334,932.6702,-167.15720000000013,1133.6812666666667,917.7512666666667,239.91856308096206,248.3065084512408,461.3391021837496,89.63172296296297,369.3606190476191,450.7315277777777,563.604123015873,90.63508884356362,0.10682180798493851,0.17293459803294264,673.0,567.5,532.8333333333334,665.0,0.0,0.0010568669446816667,0.0005435585125065263,0.00031598731700621343,0.011613016177734067,109.33333333333333,54.5,0.8333333333333334,1.0999999999999999,0.39999999999999997,506.1666666666667,74.33333333333333,119.5,0.7230952380952381,0.10619047619047618,0.1707142857142857,0.9833333333333334,1.1,0.4,False
465,465,173.5,300,60,0.5,0.19999999999999998,94.33333333333333,6.333333333333333,513.5531333333333,285.39910000000003,228.43683333333334,112.22183333333334,254.89284850230413,231.59137798214374,372.3569740624924,17.864668518518517,273.45250000000004,263.77218518518515,383.21725925925927,18.569146298056044,0.11266553710634054,0.20829455759212515,299.0,253.33333333333334,271.0,268.3333333333333,60.0,0.00161140539553235,0.001036536153077478,0.0,0.028849456394382647,18.0,9.0,1.6666666666666667,0.5,0.19999999999999998,205.66666666666666,31.666666666666668,62.666666666666664,0.6855555555555555,0.10555555555555556,0.20888888888888887,0.10555555555555556,0.5,0.2,False
466,466,196.5,100,40,0.7000000000000001,0.19999999999999998,37.166666666666664,5.0,205.82426666666666,73.46383333333334,128.06476666666666,82.70060000000001,181.77277167277165,187.2019459298871,388.0715240641711,17.356385277777775,271.4205,210.4278333333333,360.4991666666667,17.40766632036188,0.11430275694720914,0.2532247537118328,100.0,87.0,96.0,88.0,40.0,0.0021100095519866,0.00032855895458991667,0.0,0.013718614827824417,4.666666666666667,2.3333333333333335,0.0,0.7000000000000001,0.19999999999999998,62.833333333333336,10.666666666666666,26.5,0.6283333333333334,0.10666666666666666,0.265,0.125,0.7,0.2,False
467,467,196.5,100,30,0.7000000000000001,0.39999999999999997,29.833333333333332,4.666666666666667,132.7088,23.127300000000005,80.6948333333333,55.47941666666665,182.4310064935065,164.44243156199676,419.3579240472356,17.81089638888888,348.6238333333334,271.0106666666667,419.656,17.505312266209902,0.09461304480500644,0.21436538419612558,98.0,75.0,86.0,87.0,30.0,0.00219290311929495,0.0014210370803781685,0.0,0.010969231632214133,11.666666666666666,5.833333333333333,0.0,0.7000000000000001,0.39999999999999997,70.16666666666667,8.833333333333334,21.0,0.7016666666666667,0.08833333333333333,0.21,0.15555555555555556,0.7,0.4,False
468,468,196.5,700,10,0.09999999999999999,0.0,11.833333333333334,0.3333333333333333,74.77166666666666,22.736,1.904,-4.24475,422.40476190476187,,,-7.756150000000001,771.5145952380954,0.0,348.28,0.44186805682303865,0.015336408069554483,0.0,130.16666666666666,116.83333333333333,0.0,700.0,10.0,,inf,0.0,0.0,0.0,0.0,9.666666666666666,0.09999999999999999,0.0,688.1666666666666,11.833333333333334,0.0,0.983095238095238,0.016904761904761905,0.0,0.03333333333333333,0.1,0.0,False
469,469,24.5,300,20,0.3,0.19999999999999998,15.666666666666666,0.5,90.33686666666665,31.854200000000002,11.9056,-0.11481666666666761,392.5,311.3388888888889,389.2111111111111,0.9836249999999986,738.3726851851852,734.5839166666668,703.9030277777778,12.020234806385597,0.018818605799092267,0.03220095132230847,53.833333333333336,17.166666666666668,18.166666666666668,277.0,17.166666666666668,0.0725594222302924,0.01889364266051498,0.0,-0.00434989990275885,0.6666666666666666,0.3333333333333333,11.0,0.3,0.19999999999999998,284.3333333333333,5.5,10.166666666666666,0.9477777777777777,0.018333333333333333,0.033888888888888885,0.025,0.3,0.2,False
470,470,196.5,100,50,0.3,0.3,30.0,3.3333333333333335,149.59466666666665,100.39586666666666,43.967000000000006,4.86033333333333,308.00286195286196,275.82835547474355,377.75928301145024,0.9090216269841255,317.80749999999995,254.99533333333332,374.8243333333334,10.337602903657858,0.10012776463297435,0.2116119037822786,100.0,80.0,93.0,81.0,50.0,0.0002386055556678855,9.108807381966667e-05,0.0,-0.01330557076529165,4.0,2.0,1.0,0.3,0.3,70.0,9.166666666666666,20.833333333333332,0.7,0.09166666666666666,0.20833333333333331,0.06666666666666667,0.3,0.3,False
471,471,27.5,900,20,0.3,0.049999999999999996,35.166666666666664,1.5,227.13751666666667,113.66296666666665,36.7955,0.40758333333333024,461.2266161616162,369.8766386554622,392.82231559290386,0.1312199999999976,794.7627314814814,801.9926172839506,765.7411172839506,18.598442609055553,0.014433946089146317,0.0249389761059787,90.66666666666667,20.833333333333332,31.833333333333332,862.0,17.333333333333332,0.03785912525683552,0.02664375336491957,0.0,0.0,0.0,0.0,12.166666666666666,0.3,0.049999999999999996,864.8333333333334,15.833333333333334,19.333333333333332,0.960925925925926,0.017592592592592594,0.02148148148148148,0.075,0.3,0.05,False
472,472,196.5,500,10,0.7000000000000001,0.049999999999999996,93.83333333333333,4.166666666666667,571.8819166666666,217.04993333333334,279.1579,164.39456666666663,339.9384622367466,335.85814891878306,351.530716053664,41.82770138888888,475.83562777777774,479.4170277777777,456.6414666666667,37.95368139476823,0.06336923594142681,0.11933900942756608,464.0,294.0,342.0,447.6666666666667,8.0,0.00208628377873445,0.0019750435024373496,0.00571599929339435,0.0,0.0,0.0,10.5,0.7000000000000001,0.049999999999999996,406.1666666666667,34.666666666666664,59.166666666666664,0.8123333333333334,0.06933333333333333,0.11833333333333333,0.4166666666666667,0.7,0.05,True
473,473,196.5,100,10,0.9,0.0,4.333333333333333,1.6666666666666667,25.49166666666667,9.110033333333334,18.9903,12.28988333333333,282.0714285714286,,,8.37898611111111,537.2556388888889,0.0,353.21,14.661361615593174,0.05414939858801061,0.0,64.0,45.0,0.0,98.0,10.0,,inf,0.0,0.0,0.0,0.0,0.16666666666666666,0.9,0.0,95.66666666666667,4.333333333333333,0.0,0.9566666666666667,0.04333333333333333,0.0,0.16666666666666669,0.9,0.0,False
474,474,196.5,700,40,0.5,0.19999999999999998,165.33333333333334,5.5,930.7031999999999,425.3599000000001,345.2598333333333,173.04358333333326,394.901687175854,390.4715458744515,380.1715915974355,30.64101388888888,374.23171825396827,369.2448611111111,431.354503968254,25.541332372464584,0.08252890426416927,0.15029323378912113,684.3333333333334,536.5,559.8333333333334,626.5,40.0,0.003197277542235494,0.00071172636871885,0.0,0.034927453654624234,37.0,18.5,30.0,0.5,0.19999999999999998,534.6666666666666,56.333333333333336,109.0,0.7638095238095237,0.08047619047619048,0.15571428571428572,0.1375,0.5,0.2,False
475,475,196.5,500,50,1.0999999999999999,0.09999999999999999,261.6666666666667,25.833333333333332,1552.5470333333333,134.4944999999999,1427.6826666666666,1134.1118333333334,98.41457204576335,89.71336786034239,360.5830094808487,44.18451324222148,99.08553333333334,101.95786666666667,352.73226666666665,42.969860144165544,0.18668720387126017,0.33822265683774666,500.0,498.3333333333333,500.0,499.0,16.666666666666668,3.4188522497867868e-06,8.897461519022365e-06,0.009273936264842733,0.0029921542006212504,1.0,0.5,0.0,1.0999999999999999,0.09999999999999999,238.33333333333334,100.0,161.66666666666666,0.4766666666666667,0.2,0.3233333333333333,0.5166666666666666,1.1,0.1,False
476,476,196.5,700,30,0.5,0.049999999999999996,115.33333333333333,4.833333333333333,720.6308666666667,343.18129999999996,232.98566666666667,99.79566666666665,376.52230977892026,347.18002549330487,360.9371795371728,22.62705654761905,474.08429365079365,470.6741150793651,468.21985714285717,22.316510919988488,0.060959863086705694,0.11315752419335341,659.5,379.6666666666667,420.8333333333333,595.5,30.0,0.006139734061521267,0.0032861554424059667,0.0,0.0,0.0,0.0,19.666666666666668,0.5,0.049999999999999996,584.6666666666666,41.166666666666664,74.16666666666667,0.8352380952380952,0.058809523809523805,0.10595238095238096,0.1611111111111111,0.5,0.05,False
477,477,196.5,500,30,0.5,0.19999999999999998,113.16666666666667,5.166666666666667,621.481,304.5760666666666,248.86866666666666,119.23866666666665,337.61147325972905,315.5782872314173,375.48928072748504,24.099945833333333,418.1287777777779,373.1946388888889,412.43404444444445,23.393833150637466,0.07259655597360228,0.14553626580481813,490.8333333333333,345.5,399.8333333333333,435.3333333333333,30.0,0.00331239309379615,0.0014344231513670335,0.0,0.012102885237995317,21.333333333333332,10.666666666666666,14.833333333333334,0.5,0.19999999999999998,386.8333333333333,37.166666666666664,76.0,0.7736666666666666,0.07433333333333333,0.152,0.17222222222222222,0.5,0.2,False
478,478,157.5,900,50,0.5,0.39999999999999997,252.66666666666666,13.833333333333334,1213.856,539.9816333333333,630.0198333333334,390.13899999999995,214.6530011571355,224.18654680992256,462.75725224750477,29.736188651315786,318.07958950617285,329.46000925925927,489.5414351851852,29.643295117457328,0.10454284869975432,0.18094119829447938,881.0,712.5,713.1666666666666,809.3333333333334,46.0,0.002830302733390633,0.0009389865952609001,0.0021267554242853167,0.027006763411852052,150.83333333333334,75.0,5.333333333333333,0.5,0.39999999999999997,647.3333333333334,93.66666666666667,159.0,0.7192592592592593,0.10407407407407408,0.17666666666666667,0.27666666666666667,0.5,0.4,False
479,479,196.5,300,30,0.7000000000000001,0.0,39.5,4.0,245.168,116.44009999999999,137.7602333333333,81.80648333333333,273.42143852773046,,,21.78510069444444,298.2655,0.0,345.0566666666667,21.460030333897375,0.1363230059352316,0.0,268.0,259.0,0.0,263.0,30.0,,inf,0.0,0.0,0.0,0.0,2.6666666666666665,0.7000000000000001,0.0,260.5,39.5,0.0,0.8683333333333333,0.13166666666666665,0.0,0.13333333333333333,0.7,0.0,False
