veh,nRIDES,nREJECTED,DRIVING_TIME,DRIVING_DIST,COMMISSION,REVENUE,COST,NET_INCOME,OUT,STARTS_DAY,OPENS_APP,RECEIVES_REQUEST,ACCEPTS_REQUEST,REJECTS_REQUEST,IS_ACCEPTED_BY_TRAVELLER,IS_REJECTED_BY_TRAVELLER,ARRIVES_AT_PICKUP,MEETS_TRAVELLER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,CONTINUES_SHIFT,STARTS_REPOSITIONING,REPOSITIONED,DECIDES_NOT_TO_DRIVE,ENDS_SHIFT,worked_days,experienced,perc_income,learned,util_d,util_nd,prob_d,drive_decision,day
8,12.0,0.0,5597.0,55.97,5.768000000000001,51.912,13.9925,37.9195,False,0,1092.0,165.0,220.0,0,2062.0,0,0.0,360.0,3535.0,14165.0,0,0,0,0,0,19,True,37.12591656193409,False,3.712591656193409,3.8817992885934958,0.45779873337414223,out,37
9,10.0,0.0,3552.0,35.52,4.9161,44.244899999999994,8.88,35.36489999999999,False,0,106.0,120.0,160.0,0,823.0,0,0.0,300.0,2729.0,17361.0,0,0,0,0,0,36,True,39.04160371189192,False,3.9041603711891923,1.9154030644011322,0.8796116045640773,drive,37
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,25,True,38.11295324483836,False,3.811295324483836,3.9935221612389,0.45456893895371103,out,37
11,6.0,0.0,2703.0,27.03,3.11808,28.06272,6.7575,21.30522,False,0,1880.0,75.0,88.0,0,655.0,0,12.0,180.0,2048.0,16661.0,0,0,0,0,0,7,True,33.08186855162304,True,3.308186855162304,5.557543130973823,0.09540500568992849,out,37
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,20,True,28.963601231154247,True,2.896360123115425,3.167930618038072,0.4325215815210919,out,37
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,14,True,43.37340301163726,True,4.337340301163726,4.769255936757637,0.3936689883728412,drive,37
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,25,True,34.20844251117536,False,3.4208442511175363,2.716668047568993,0.6691130390167737,drive,37
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,26,True,36.29984281241125,False,3.629984281241125,2.927294001153708,0.6687839717729669,drive,37
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,3,False,21.952179450450743,True,2.195217945045074,4.390435890090148,0.1001807419185836,out,37
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,9,True,52.30140740001161,True,5.230140740001161,7.543338440006969,0.09003581548927393,out,37
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,17,True,41.61018700977514,True,4.161018700977514,4.64304836736365,0.38177296374846376,out,37
19,11.0,0.0,4197.0,41.97,5.13618,46.225620000000006,10.4925,35.73312000000001,False,0,1026.0,120.0,160.0,0,1358.0,0,0.0,330.0,2839.0,15766.0,0,0,0,0,0,8,True,38.462042179957336,True,3.8462042179957336,5.281818871982935,0.19222536326358558,out,37
20,7.0,0.0,3649.0,36.49,3.09736,27.87624,9.1225,18.75374,False,0,2148.0,105.0,140.0,0,1515.0,0,0.0,210.0,2134.0,15347.0,0,0,0,0,0,27,True,34.37919559269528,False,3.4379195592695284,3.3633369505038475,0.5186370138580039,out,37
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,10,True,41.04149603466955,True,4.104149603466955,5.132956827735639,0.2633154139592103,out,38
2,13.0,0.0,6498.0,64.98,7.24682,65.22138,16.245,48.97637999999999,False,0,60.0,180.0,240.0,0,2118.0,0,0.0,390.0,4380.0,14231.0,0,0,0,0,0,25,True,36.685606921099904,False,3.6685606921099905,2.9518691159827917,0.6718780639662709,drive,38
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,21,True,29.823719064584285,False,2.982371906458429,3.748193622406953,0.31738364529725527,drive,38
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,9,True,38.7190189263818,True,3.87190189263818,5.3192529263818,0.19040957930600988,drive,38
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,14,True,36.36427401122477,False,3.6364274011224773,4.965943112511357,0.20923948351086352,drive,38
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,15,True,39.23992893547856,True,3.9239928935478563,4.540186158315999,0.35064772825019347,out,38
7,14.0,0.0,6610.0,66.1,7.48328,67.34952,16.525,50.82452,False,0,387.0,165.0,231.0,0,2358.0,0,9.0,420.0,4252.0,13777.0,0,0,0,0,0,19,True,39.65001392211998,True,3.9650013922119984,4.199788981921007,0.441571264333213,out,38
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,20,True,37.12591656193409,False,3.712591656193409,3.8817992885934958,0.45779873337414223,out,38
9,13.0,0.0,6891.0,68.91,6.53604,58.82436,17.2275,41.59686,False,0,177.0,150.0,220.0,0,2776.0,0,0.0,390.0,4115.0,13771.0,0,0,0,0,0,37,True,39.467479759909935,False,3.9467479759909936,1.9154030644011322,0.8840490111419869,drive,38
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,25,True,38.11295324483836,False,3.811295324483836,3.9935221612389,0.45456893895371103,out,38
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,8,True,33.08186855162304,True,3.308186855162304,5.557543130973823,0.09540500568992849,out,38
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,20,True,28.963601231154247,True,2.896360123115425,3.167930618038072,0.4325215815210919,out,38
13,15.0,0.0,7839.0,78.39,7.928339999999999,71.35506,19.5975,51.75756,False,0,1026.0,210.0,299.0,0,3087.0,0,1.0,450.0,4752.0,11774.0,0,0,0,0,0,14,True,43.37340301163726,True,4.337340301163726,4.769255936757637,0.3936689883728412,out,38
14,18.0,0.0,7449.0,74.49,8.87082,79.83738,18.6225,61.214879999999994,False,0,0.0,210.0,300.0,0,2242.0,0,0.0,540.0,5207.0,13100.0,0,0,0,0,0,25,True,38.70951542597947,False,3.870951542597947,2.716668047568993,0.7602924448577504,drive,38
15,15.0,0.0,7589.0,75.89,8.001000000000001,72.009,18.9725,53.036500000000004,False,0,309.0,210.0,280.0,0,2882.0,0,0.0,450.0,4707.0,12761.0,0,0,0,0,0,26,True,39.08928567700938,False,3.908928567700938,2.927294001153708,0.7274324296447893,out,38
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,3,False,21.952179450450743,True,2.195217945045074,4.390435890090148,0.1001807419185836,out,38
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,9,True,52.30140740001161,True,5.230140740001161,7.543338440006969,0.09003581548927393,out,38
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,17,True,41.61018700977514,True,4.161018700977514,4.64304836736365,0.38177296374846376,drive,38
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,9,True,38.462042179957336,True,3.8462042179957336,5.281818871982935,0.19222536326358558,out,38
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,28,True,34.37919559269528,False,3.4379195592695284,3.3633369505038475,0.5186370138580039,out,38
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,10,True,41.04149603466955,True,4.104149603466955,5.132956827735639,0.2633154139592103,drive,39
2,15.0,0.0,5597.0,55.97,7.536059999999999,67.82454,13.9925,53.83204,False,0,106.0,180.0,220.0,0,1225.0,0,20.0,450.0,4372.0,15026.0,0,0,0,0,0,26,True,39.543345767583254,False,3.954334576758326,2.9518691159827917,0.7315430414121047,drive,39
3,11.0,0.0,5535.0,55.35,5.74434,51.699059999999996,13.8375,37.86156,False,0,177.0,135.0,180.0,0,2261.0,0,0.0,330.0,3274.0,15242.0,0,0,0,0,0,21,True,31.163359220486903,False,3.1163359220486906,3.748193622406953,0.3470894293037542,drive,39
4,17.0,0.0,7728.0,77.28,9.17924,82.61316000000001,19.32,63.29316000000001,False,0,70.0,210.0,280.0,0,2330.0,0,0.0,510.0,5398.0,12801.0,0,0,0,0,0,9,True,38.7190189263818,True,3.87190189263818,5.3192529263818,0.19040957930600988,drive,39
5,13.0,0.0,6400.0,64.0,5.95938,53.634420000000006,16.0,37.634420000000006,False,0,834.0,180.0,240.0,0,2377.0,0,0.0,390.0,4023.0,13555.0,0,0,0,0,0,14,True,36.57596500935398,False,3.657596500935398,4.965943112511357,0.21276364735521816,out,39
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,15,True,39.23992893547856,True,3.9239928935478563,4.540186158315999,0.35064772825019347,drive,39
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,20,True,39.65001392211998,True,3.9650013922119984,4.199788981921007,0.441571264333213,out,39
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,20,True,37.12591656193409,False,3.712591656193409,3.8817992885934958,0.45779873337414223,drive,39
9,9.0,0.0,3973.0,39.730000000000004,4.5479,40.9311,9.932500000000001,30.9986,False,0,17.0,120.0,145.0,0,1449.0,0,15.0,270.0,2524.0,17059.0,0,0,0,0,0,38,True,38.05599979992495,False,3.805599979992495,1.9154030644011322,0.868777981120627,drive,39
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,25,True,38.11295324483836,False,3.811295324483836,3.9935221612389,0.45456893895371103,out,39
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,8,True,33.08186855162304,True,3.308186855162304,5.557543130973823,0.09540500568992849,out,39
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,20,True,28.963601231154247,True,2.896360123115425,3.167930618038072,0.4325215815210919,out,39
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,15,True,43.37340301163726,True,4.337340301163726,4.769255936757637,0.3936689883728412,out,39
14,13.0,0.0,5618.0,56.18,5.86544,52.78896,14.045,38.74396,False,0,571.0,180.0,240.0,0,1911.0,0,0.0,390.0,3707.0,14600.0,0,0,0,0,0,26,True,38.715256188316225,False,3.8715256188316225,2.716668047568993,0.7603970533788572,out,39
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,27,True,39.08928567700938,False,3.908928567700938,2.927294001153708,0.7274324296447893,drive,39
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,3,False,21.952179450450743,True,2.195217945045074,4.390435890090148,0.1001807419185836,out,39
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,9,True,52.30140740001161,True,5.230140740001161,7.543338440006969,0.09003581548927393,out,39
18,9.0,0.0,4282.0,42.82,4.24928,38.24352,10.705,27.53852,False,0,0.0,120.0,160.0,0,1191.0,0,0.0,270.0,3091.0,16767.0,0,0,0,0,0,17,True,41.61018700977514,True,4.161018700977514,4.64304836736365,0.38177296374846376,drive,39
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,9,True,38.462042179957336,True,3.8462042179957336,5.281818871982935,0.19222536326358558,out,39
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,28,True,34.37919559269528,False,3.4379195592695284,3.3633369505038475,0.5186370138580039,out,39
1,6.0,0.0,3089.0,30.89,3.247019999999999,29.223179999999992,7.7225,21.500679999999992,False,0,2510.0,75.0,100.0,0,856.0,0,0.0,180.0,2233.0,15645.0,0,0,0,0,0,10,True,41.04149603466955,True,4.104149603466955,5.132956827735639,0.2633154139592103,out,40
2,14.0,0.0,5700.0,57.0,6.96402,62.676179999999995,14.25,48.426179999999995,False,0,60.0,180.0,234.0,0,1393.0,0,6.0,420.0,4307.0,14999.0,0,0,0,0,0,27,True,41.02381813965271,False,4.1023818139652715,2.9518691159827917,0.7596045508693496,drive,40
3,8.0,0.0,3626.0,36.26,4.71156,42.40404,9.065,33.339040000000004,False,0,1038.0,105.0,125.0,0,984.0,0,15.0,240.0,2642.0,16450.0,0,0,0,0,0,22,True,31.525972683739088,False,3.152597268373909,3.748193622406953,0.3553518235762625,drive,40
4,10.0,0.0,4867.0,48.67,5.68974,51.20765999999999,12.1675,39.040159999999986,False,0,401.0,135.0,180.0,0,1504.0,0,0.0,300.0,3363.0,15716.0,0,0,0,0,0,10,True,38.7190189263818,True,3.87190189263818,5.3192529263818,0.19040957930600988,out,40
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,15,True,36.57596500935398,False,3.657596500935398,4.965943112511357,0.21276364735521816,drive,40
6,8.0,0.0,3526.0,35.26,4.3513399999999995,39.16206,8.815,30.34706,False,0,1092.0,105.0,140.0,0,1017.0,0,0.0,240.0,2509.0,16496.0,0,0,0,0,0,15,True,39.23992893547856,True,3.9239928935478563,4.540186158315999,0.35064772825019347,out,40
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,20,True,39.65001392211998,True,3.9650013922119984,4.199788981921007,0.441571264333213,drive,40
8,7.0,0.0,2614.0,26.14,3.37036,30.333239999999996,6.535,23.798239999999996,False,0,1552.0,90.0,120.0,0,821.0,0,0.0,210.0,1793.0,17013.0,0,0,0,0,0,20,True,34.90463713494508,False,3.490463713494508,3.8817992885934958,0.4033958295746646,drive,40
9,10.0,0.0,4739.0,47.39,4.8069,43.2621,11.8475,31.414599999999997,False,0,70.0,135.0,180.0,0,1459.0,0,0.0,300.0,3280.0,16175.0,0,0,0,0,0,39,True,36.949099833270786,False,3.694909983327079,1.9154030644011322,0.855635969707672,drive,40
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,25,True,38.11295324483836,False,3.811295324483836,3.9935221612389,0.45456893895371103,drive,40
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,8,True,33.08186855162304,True,3.308186855162304,5.557543130973823,0.09540500568992849,out,40
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,20,True,28.963601231154247,True,2.896360123115425,3.167930618038072,0.4325215815210919,drive,40
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,15,True,43.37340301163726,True,4.337340301163726,4.769255936757637,0.3936689883728412,out,40
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,27,True,38.715256188316225,False,3.8715256188316225,2.716668047568993,0.7603970533788572,drive,40
15,9.0,0.0,4171.0,41.71,5.017880000000001,45.160920000000004,10.4275,34.73342,False,0,177.0,135.0,180.0,0,1200.0,0,0.0,270.0,2971.0,16666.0,0,0,0,0,0,27,True,38.36330806417449,False,3.836330806417449,2.927294001153708,0.7128030228868881,out,40
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,3,False,21.952179450450743,True,2.195217945045074,4.390435890090148,0.1001807419185836,out,40
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,9,True,52.30140740001161,True,5.230140740001161,7.543338440006969,0.09003581548927393,out,40
18,11.0,0.0,4685.0,46.85,6.15286,55.37574,11.7125,43.66324,False,0,0.0,135.0,180.0,0,1295.0,0,0.0,330.0,3390.0,16269.0,0,0,0,0,0,18,True,41.61018700977514,True,4.161018700977514,4.64304836736365,0.38177296374846376,out,40
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,9,True,38.462042179957336,True,3.8462042179957336,5.281818871982935,0.19222536326358558,out,40
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,28,True,34.37919559269528,False,3.4379195592695284,3.3633369505038475,0.5186370138580039,out,40
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,11,True,41.04149603466955,True,4.104149603466955,5.132956827735639,0.2633154139592103,out,41
2,9.0,0.0,3037.0,30.37,4.10004,36.90036,7.5925,29.307859999999998,False,0,177.0,90.0,120.0,0,880.0,0,0.0,270.0,2157.0,17905.0,0,0,0,0,0,28,True,39.071158449710595,False,3.9071158449710595,2.9518691159827917,0.7221691124855142,drive,41
3,10.0,0.0,4656.0,46.56,5.826099999999999,52.43489999999999,11.64,40.79489999999999,False,0,1051.0,135.0,160.0,0,1084.0,0,20.0,300.0,3572.0,15277.0,0,0,0,0,0,23,True,33.070793903115906,False,3.307079390311591,3.748193622406953,0.39147550209918996,out,41
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,11,True,38.7190189263818,True,3.87190189263818,5.3192529263818,0.19040957930600988,out,41
5,15.0,0.0,6461.0,64.61,6.8394200000000005,61.55478,16.1525,45.402280000000005,False,0,910.0,210.0,265.0,0,2141.0,0,15.0,450.0,4320.0,13288.0,0,0,0,0,0,15,True,38.04701750779498,False,3.8047017507794987,4.965943112511357,0.2384417964396411,drive,41
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,16,True,39.23992893547856,True,3.9239928935478563,4.540186158315999,0.35064772825019347,out,41
7,11.0,0.0,4378.0,43.78,5.2458,47.2122,10.945,36.2672,False,0,696.0,150.0,200.0,0,1320.0,0,0.0,330.0,3058.0,15845.0,0,0,0,0,0,20,True,39.65001392211998,True,3.9650013922119984,4.199788981921007,0.441571264333213,out,41
8,11.0,0.0,4017.0,40.17,5.168099999999999,46.512899999999995,10.0425,36.4704,False,0,2192.0,120.0,160.0,0,1123.0,0,0.0,330.0,2894.0,14780.0,0,0,0,0,0,21,True,35.165597612454235,False,3.5165597612454236,3.8817992885934958,0.4096918184614759,out,41
9,7.0,0.0,2786.0,27.86,3.58232,32.240880000000004,6.965,25.275880000000004,False,0,401.0,75.0,100.0,0,851.0,0,0.0,210.0,1935.0,18027.0,0,0,0,0,0,40,True,35.00356319439232,False,3.5003563194392324,1.9154030644011322,0.8299048762180044,drive,41
10,14.0,0.0,4525.0,45.25,6.35166,57.16494,11.3125,45.85244,False,0,70.0,135.0,176.0,0,1191.0,0,4.0,420.0,3334.0,16269.0,0,0,0,0,0,25,True,39.40286770403197,False,3.940286770403197,3.9935221612389,0.4866942945143528,out,41
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,8,True,33.08186855162304,True,3.308186855162304,5.557543130973823,0.09540500568992849,out,41
12,13.0,0.0,5367.0,53.67,6.57944,59.21496,13.4175,45.79746,False,0,834.0,150.0,200.0,0,1559.0,0,0.0,390.0,3808.0,14658.0,0,0,0,0,0,20,True,28.963601231154247,True,2.896360123115425,3.167930618038072,0.4325215815210919,out,41
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,15,True,43.37340301163726,True,4.337340301163726,4.769255936757637,0.3936689883728412,drive,41
14,7.0,0.0,3948.0,39.480000000000004,3.8789799999999994,34.910819999999994,9.870000000000001,25.040819999999993,False,0,3820.0,105.0,140.0,0,1562.0,0,0.0,210.0,2386.0,13376.0,0,0,0,0,0,27,True,36.43618349026352,False,3.643618349026352,2.716668047568993,0.7164561583837602,drive,41
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,28,True,38.36330806417449,False,3.836330806417449,2.927294001153708,0.7128030228868881,drive,41
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,3,False,21.952179450450743,True,2.195217945045074,4.390435890090148,0.1001807419185836,out,41
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,9,True,52.30140740001161,True,5.230140740001161,7.543338440006969,0.09003581548927393,out,41
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,19,True,41.61018700977514,True,4.161018700977514,4.64304836736365,0.38177296374846376,out,41
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,9,True,38.462042179957336,True,3.8462042179957336,5.281818871982935,0.19222536326358558,out,41
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,28,True,34.37919559269528,False,3.4379195592695284,3.3633369505038475,0.5186370138580039,out,41
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,11,True,41.04149603466955,True,4.104149603466955,5.132956827735639,0.2633154139592103,drive,42
2,15.0,0.0,5996.0,59.96,7.26236,65.36124,14.99,50.37123999999999,False,0,106.0,195.0,276.0,0,1696.0,0,4.0,450.0,4300.0,14572.0,0,0,0,0,0,29,True,40.95450537475883,False,4.095450537475883,2.9518691159827917,0.7583365853293011,drive,42
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,24,True,33.070793903115906,False,3.307079390311591,3.748193622406953,0.39147550209918996,drive,42
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,11,True,38.7190189263818,True,3.87190189263818,5.3192529263818,0.19040957930600988,out,42
5,15.0,0.0,7228.0,72.28,7.95984,71.63856,18.07,53.56856,False,0,2650.0,150.0,240.0,0,2502.0,0,0.0,450.0,4726.0,10881.0,0,0,0,0,0,16,True,40.63394125649582,False,4.063394125649582,4.965943112511357,0.2885269615840823,out,42
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,16,True,39.23992893547856,True,3.9239928935478563,4.540186158315999,0.35064772825019347,drive,42
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,21,True,39.65001392211998,True,3.9650013922119984,4.199788981921007,0.441571264333213,out,42
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,22,True,35.165597612454235,False,3.5165597612454236,3.8817992885934958,0.4096918184614759,out,42
9,15.0,0.0,6414.0,64.14,6.7942,61.1478,16.035,45.11279999999999,False,0,17.0,195.0,245.0,0,2575.0,0,15.0,450.0,3839.0,14263.0,0,0,0,0,0,41,True,36.688435995326934,False,3.6688435995326936,1.9154030644011322,0.8523862287320723,drive,42
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,26,True,39.40286770403197,False,3.940286770403197,3.9935221612389,0.4866942945143528,drive,42
